,order_date,order_id,customer,grand_total
486,2011-09-13,CA-2011-140039,Odella Nelson,79
487,2011-05-13,CA-2011-140165,Erica Hernandez,405
488,2011-04-28,CA-2011-140228,George Bell,212
489,2011-11-20,CA-2011-140396,Katharine Harms,908
490,2011-10-10,CA-2011-140403,Tanja Norvell,138
491,2011-05-30,CA-2011-140473,Mark Cousins,720
492,2011-06-14,CA-2011-140487,Sharelle Roach,213
493,2011-11-17,CA-2011-140662,Thomas Seio,1075
494,2011-11-11,CA-2011-140732,Matt Abelman,708
495,2011-02-02,CA-2011-140795,Bradley Drucker,469
496,2011-12-20,CA-2011-140816,Toby Carlisle,448
497,2011-06-28,CA-2011-140858,Cynthia Arntzen,1640
498,2011-09-30,CA-2011-140886,Kelly Williams,69
499,2011-08-15,CA-2011-141005,Christine Sundaresam,63
500,2011-11-26,CA-2011-141110,Luke Schmidt,67
501,2011-09-16,CA-2011-141152,Randy Ferguson,34
502,2011-11-18,CA-2011-141173,Julie Creighton,67
503,2011-06-21,CA-2011-141278,Raymond Messe,21
504,2011-06-03,CA-2011-141299,Ross Baird,15
505,2011-12-28,CA-2011-141313,Anthony Jacobs,2583
506,2011-09-25,CA-2011-141355,Barry Franz,15
507,2011-12-12,CA-2011-141607,William Brown,43
508,2011-09-30,CA-2011-141649,Dario Medina,795
509,2011-07-20,CA-2011-141726,Charles Crestani,176
510,2011-06-21,CA-2011-141796,James Galang,1215
511,2011-01-06,CA-2011-141817,Mick Brown,20
512,2011-03-26,CA-2011-141838,Damala Kotsonis,60
513,2011-08-09,CA-2011-141901,Gene McClure,6
514,2011-06-22,CA-2011-142048,Joel Eaton,197
515,2011-12-23,CA-2011-142314,Sarah Foster,207
516,2011-12-22,CA-2011-142510,Nora Preis,274
517,2011-10-21,CA-2011-142587,Tracy Blumstein,531
518,2011-04-29,CA-2011-142727,Harry Greene,70
519,2011-09-13,CA-2011-142769,Resi P�lking,562
520,2011-08-16,CA-2011-142839,Troy Staebel,853
521,2011-10-08,CA-2011-142951,Jack Garza,23
522,2011-07-20,CA-2011-142965,Scot Wooten,53
523,2011-04-12,CA-2011-142979,Edward Hooks,40
524,2011-10-18,CA-2011-143168,Ivan Gibson,63
525,2011-10-15,CA-2011-143182,Dan Lawera,15
526,2011-12-01,CA-2011-143210,Anna Andreadi,328
527,2011-08-27,CA-2011-143336,Zuschuss Donatelli,245
528,2011-12-28,CA-2011-143371,Maribeth Dona,1050
529,2011-08-31,CA-2011-143385,Shirley Jackson,93
530,2011-05-24,CA-2011-143413,Resi P�lking,116
531,2011-03-24,CA-2011-143637,Maurice Satty,40
532,2011-05-22,CA-2011-143840,Evan Henry,181
533,2011-07-20,CA-2011-143903,Katherine Murray,1341
534,2011-07-25,CA-2011-143917,Ken Lonsdale,8319
535,2011-05-26,CA-2011-144029,Michelle Moray,476
536,2011-12-08,CA-2011-144071,Denny Joy,119
537,2011-06-10,CA-2011-144281,Heather Kirkland,492
538,2011-09-09,CA-2011-144407,Maribeth Schnelling,104
539,2011-06-17,CA-2011-144414,Gary Hwang,3291
540,2011-11-19,CA-2011-144624,John Murray,4549
541,2011-11-09,CA-2011-144666,Jeremy Pistek,1518
542,2011-09-26,CA-2011-144974,Craig Molinari,69
543,2011-09-13,CA-2011-145212,Dan Campbell,5
544,2011-07-23,CA-2011-145254,Nick Crebassa,993
545,2011-03-18,CA-2011-145317,Sean Miller,23661
546,2011-10-31,CA-2011-145387,Anne McFarland,2117
547,2011-12-14,CA-2011-145541,Tom Boeckenhauer,7000
548,2011-09-14,CA-2011-145576,Cynthia Arntzen,26
549,2011-05-30,CA-2011-145800,Shahid Shariari,355
550,2011-11-17,CA-2011-145926,Mark Packer,480
551,2011-09-08,CA-2011-146283,Kean Takahito,1167
552,2011-08-30,CA-2011-146500,Annie Thurman,121
553,2011-07-25,CA-2011-146528,Vicky Freymann,22
554,2011-01-20,CA-2011-146591,Toby Swindell,379
555,2011-06-30,CA-2011-146640,Helen Abelman,335
556,2011-10-20,CA-2011-146703,Patrick O'Donnell,212
557,2011-11-03,CA-2011-146731,Annie Thurman,147
558,2011-09-08,CA-2011-146815,Paul Prost,176
559,2011-11-30,CA-2011-146843,Philip Brown,150
560,2011-12-22,CA-2011-146864,Bradley Talbott,216
561,2011-05-30,CA-2011-146885,Ellis Ballard,14
562,2011-09-29,CA-2011-146969,Arthur Prichep,968
563,2011-11-07,CA-2011-146990,Bart Pistole,36
564,2011-01-24,CA-2011-146997,Speros Goranitis,6
565,2011-03-24,CA-2011-147235,Carlos Daly,25
566,2011-04-26,CA-2011-147298,Aleksandra Gannaway,249
567,2011-07-06,CA-2011-147543,Becky Castell,478
568,2011-09-23,CA-2011-147900,Jim Kriz,29
569,2011-06-04,CA-2011-147914,Mark Packer,16
570,2011-03-22,CA-2011-148040,Beth Fritzler,389
571,2011-10-27,CA-2011-148285,Ross DeVincentis,22
572,2011-09-23,CA-2011-148369,Thea Hudgings,11
573,2011-12-27,CA-2011-148383,Resi P�lking,947
574,2011-11-30,CA-2011-148425,Randy Ferguson,7
575,2011-12-10,CA-2011-148488,Sally Matthias,118
576,2011-03-25,CA-2011-148586,Annie Zypern,367
577,2011-01-21,CA-2011-148614,Mark Van Huff,39
578,2011-05-17,CA-2011-148761,Pete Armstrong,92
579,2011-11-02,CA-2011-148782,Patrick O'Brill,89
580,2011-11-01,CA-2011-148915,Natalie DeCherney,600
581,2011-12-14,CA-2011-148950,Joy Daniels,43
582,2011-01-11,CA-2011-149020,Anthony Jacobs,55
583,2011-11-23,CA-2011-149055,Phillip Breyer,63
584,2011-04-05,CA-2011-149104,Ruben Dartt,771
585,2011-11-04,CA-2011-149244,MaryBeth Skach,35
586,2011-01-15,CA-2011-149524,Brendan Sweed,62
587,2011-04-04,CA-2011-149538,Ken Black,365
588,2011-09-15,CA-2011-149594,Monica Federle,104
589,2011-11-16,CA-2011-149643,Rick Huthwaite,274
590,2011-03-15,CA-2011-149958,Alan Shonely,371
591,2011-12-05,CA-2011-150203,Joni Blumstein,250
592,2011-12-31,CA-2011-150245,Pamela Coakley,1573
593,2011-07-08,CA-2011-150301,Michelle Huthwaite,64
594,2011-10-10,CA-2011-150329,Shirley Daniels,47
595,2011-08-05,CA-2011-150490,Sonia Sunley,78
596,2011-11-19,CA-2011-150518,Mitch Webber,503
597,2011-04-08,CA-2011-150581,Nathan Mautz,500
598,2011-12-01,CA-2011-150798,Joe Kamberova,1614
599,2011-04-05,CA-2011-151001,John Grady,102
600,2011-11-12,CA-2011-151078,Roy Franz�sisch,50
601,2011-12-05,CA-2011-151162,Erin Ashbrook,362
602,2011-11-12,CA-2011-151295,Joseph Airdo,641
603,2011-10-14,CA-2011-151330,Toby Carlisle,1885
604,2011-12-16,CA-2011-151379,Steve Chapman,114
605,2011-11-14,CA-2011-151554,Candace McMahon,21
606,2011-08-08,CA-2011-151708,Maria Bertelson,217
607,2011-09-02,CA-2011-151792,Christina VanderZanden,240
608,2011-06-06,CA-2011-151897,Valerie Takahito,100
609,2011-06-04,CA-2011-151946,Bobby Trafton,440
610,2011-09-20,CA-2011-151953,Dorothy Badders,3
611,2011-10-22,CA-2011-151967,Nicole Brennan,130
612,2011-10-13,CA-2011-151995,Zuschuss Carroll,1550
613,2011-05-11,CA-2011-152100,Victoria Wilson,1213
614,2011-10-05,CA-2011-152233,Keith Herrera,100
615,2011-06-30,CA-2011-152254,Brian DeCherney,311
616,2011-09-02,CA-2011-152268,Sanjit Chand,1794
617,2011-08-01,CA-2011-152296,Ivan Liston,20
618,2011-12-29,CA-2011-152345,Shui Tom,57
619,2011-10-05,CA-2011-152422,Brian Derr,92
620,2011-05-21,CA-2011-152443,Frank Gastineau,712
621,2011-11-01,CA-2011-152562,Jack O'Briant,75
622,2011-03-14,CA-2011-152618,Rick Bensley,583
623,2011-07-05,CA-2011-152849,David Wiener,4
624,2011-02-19,CA-2011-152905,Aaron Bergman,13
625,2011-12-27,CA-2011-153087,Tamara Chand,522
626,2011-07-01,CA-2011-153150,Dorris liebe,20
627,2011-10-04,CA-2011-153479,David Flashing,110
628,2011-11-03,CA-2011-153619,Tracy Collins,7
629,2011-04-06,CA-2011-153808,Frank Hawley,436
630,2011-11-24,CA-2011-153850,Thea Hendricks,1538
631,2011-12-16,CA-2011-153913,Ken Black,1016
632,2011-08-12,CA-2011-153927,Lauren Leatherbury,287
633,2011-09-21,CA-2011-153969,Herbert Flentye,451
634,2011-10-03,CA-2011-153976,Beth Paige,258
635,2011-11-29,CA-2011-153983,Alan Hwang,606
636,2011-12-02,CA-2011-154095,Odella Nelson,463
637,2011-12-23,CA-2011-154158,Craig Carreira,620
638,2011-02-18,CA-2011-154165,Delfina Latchford,54
639,2011-12-13,CA-2011-154186,Ralph Arnett,3
640,2011-12-07,CA-2011-154592,Erica Hernandez,165
641,2011-04-12,CA-2011-154599,Kean Nguyen,1840
642,2011-10-29,CA-2011-154627,Sue Ann Reed,2736
643,2011-08-11,CA-2011-154641,Ken Lonsdale,375
644,2011-08-08,CA-2011-154669,Tamara Manning,423
645,2011-11-21,CA-2011-154781,Steve Carroll,102
646,2011-08-23,CA-2011-154837,Robert Barroso,50
647,2011-12-21,CA-2011-154893,Gary McGarr,1898
648,2011-06-22,CA-2011-154963,Anna Andreadi,1107
649,2011-04-16,CA-2011-155208,Stephanie Phelps,39
650,2011-10-19,CA-2011-155264,Rachel Payne,306
651,2011-05-04,CA-2011-155271,Andrew Allen,27
652,2011-12-06,CA-2011-155390,Barry Gonzalez,42
653,2011-11-03,CA-2011-155593,Resi P�lking,12
654,2011-11-11,CA-2011-155796,Tom Stivers,546
655,2011-03-03,CA-2011-155852,Ashley Jarboe,19
656,2011-05-12,CA-2011-155887,Kean Thornton,700
657,2011-04-30,CA-2011-156006,Tamara Manning,48
658,2011-09-22,CA-2011-156160,Adam Shillingsburg,694
659,2011-08-12,CA-2011-156244,Duane Huffman,458
660,2011-12-24,CA-2011-156314,Resi P�lking,30
661,2011-06-17,CA-2011-156342,Jennifer Ferguson,62
662,2011-05-26,CA-2011-156349,Marina Lichtenstein,576
663,2011-09-20,CA-2011-156433,Erica Smith,32
664,2011-02-28,CA-2011-156545,Joy Smith,19
665,2011-03-07,CA-2011-156587,Aaron Bergman,310
666,2011-12-20,CA-2011-156594,Michael Chen,695
667,2011-09-19,CA-2011-156601,Frank Atkinson,7
668,2011-08-08,CA-2011-156790,Vivek Gonzalez,155
669,2011-06-28,CA-2011-156993,Rob Williams,6
670,2011-01-14,CA-2011-157147,Brian Dahlen,1680
671,2011-07-20,CA-2011-157546,Roger Demir,113
672,2011-03-16,CA-2011-157609,Kristina Nunn,472
673,2011-03-14,CA-2011-157623,Dean Katz,14
674,2011-12-31,CA-2011-157644,Aaron Hawkins,54
675,2011-09-02,CA-2011-157721,Justin MacKendrick,91
676,2011-07-05,CA-2011-157784,Michael Chen,514
677,2011-10-03,CA-2011-157882,Allen Rosenblatt,266
678,2011-10-11,CA-2011-157924,Helen Andreada,465
679,2011-05-26,CA-2011-158029,Herbert Flentye,225
680,2011-04-21,CA-2011-158064,Allen Armold,17
681,2011-09-22,CA-2011-158225,Sanjit Engle,210
682,2011-11-19,CA-2011-158274,Robert Marley,683
683,2011-09-02,CA-2011-158281,Andy Gerbode,560
684,2011-03-11,CA-2011-158337,Kelly Andreada,109
685,2011-11-10,CA-2011-158372,Ruben Dartt,808
686,2011-03-17,CA-2011-158442,Annie Zypern,25
687,2011-04-19,CA-2011-158470,Allen Goldenen,129
688,2011-11-24,CA-2011-158540,Vivek Gonzalez,152
689,2011-05-09,CA-2011-158771,Sean Braxton,159
690,2011-07-26,CA-2011-159121,Jack O'Briant,112
691,2011-09-14,CA-2011-159184,John Castell,150
692,2011-11-07,CA-2011-159310,Steven Cartwright,725
693,2011-06-25,CA-2011-159338,Noel Staavos,448
694,2011-09-30,CA-2011-159478,Maya Herman,15
695,2011-06-06,CA-2011-159520,Grant Thornton,1158
696,2011-11-23,CA-2011-159625,Sally Matthias,23
697,2011-12-07,CA-2011-159681,Patrick O'Brill,106
698,2011-05-10,CA-2011-159709,Arianne Irving,202
699,2011-11-28,CA-2011-159800,Sheri Gordon,184
700,2011-06-24,CA-2011-159814,Liz Pelletier,4
701,2011-11-17,CA-2011-159835,Randy Bradley,670
702,2011-09-19,CA-2011-159849,Jim Kriz,6
703,2011-11-16,CA-2011-160066,Adam Hart,5
704,2011-04-30,CA-2011-160094,Justin MacKendrick,1001
705,2011-12-20,CA-2011-160157,Mark Hamilton,191
706,2011-06-09,CA-2011-160262,Thomas Seio,135
707,2011-04-02,CA-2011-160276,Anna H�berlin,178
708,2011-05-05,CA-2011-160738,Katharine Harms,45
709,2011-09-14,CA-2011-160766,Darrin Martin,4284
710,2011-07-01,CA-2011-160773,Laurel Workman,581
711,2011-11-18,CA-2011-161032,Michael Kennedy,393
712,2011-08-09,CA-2011-161249,Roger Demir,14
713,2011-07-12,CA-2011-161508,Paul Van Hugh,554
714,2011-11-14,CA-2011-161634,Chris Cortes,32
715,2011-03-30,CA-2011-162089,Mark Packer,715
716,2011-10-26,CA-2011-162278,Angele Hood,448
717,2011-11-14,CA-2011-162362,Jeremy Lonsdale,24
718,2011-08-01,CA-2011-162684,Ann Steele,6
719,2011-01-14,CA-2011-162775,Chris Selesnick,1287
720,2011-12-27,CA-2011-162866,Corey-Lock,63
721,2011-12-19,CA-2011-162992,Bart Pistole,832
722,2011-11-28,CA-2011-163013,Bart Folk,15
723,2011-11-24,CA-2011-163034,Darren Koutras,646
724,2011-03-21,CA-2011-163223,Kristen Hastings,3770
725,2011-09-08,CA-2011-163293,Karen Carlisle,117
726,2011-12-20,CA-2011-163412,Suzanne McNair,192
727,2011-11-11,CA-2011-163419,Tracy Zic,1167
728,2011-12-27,CA-2011-163447,Thomas Brumley,767
729,2011-11-18,CA-2011-163468,Joe Kamberova,1109
730,2011-07-11,CA-2011-163552,Laura Armstrong,1369
731,2011-09-23,CA-2011-163559,Shui Tom,139
732,2011-09-23,CA-2011-163650,Thomas Thornton,44
733,2011-10-14,CA-2011-163748,Hunter Glantz,2003
734,2011-06-03,CA-2011-163867,Richard Eichhorn,210
735,2011-07-14,CA-2011-164182,Shui Tom,111
736,2011-11-18,CA-2011-164210,Pierre Wener,182
737,2011-05-18,CA-2011-164224,Ted Trevino,165
738,2011-12-28,CA-2011-164259,Sung Pak,99
739,2011-04-02,CA-2011-164315,Rob Dowd,1221
740,2011-09-26,CA-2011-164385,Nicole Brennan,144
741,2011-06-25,CA-2011-164469,Grace Kelly,345
742,2011-11-25,CA-2011-164721,Laurel Workman,372
743,2011-10-13,CA-2011-164742,Marina Lichtenstein,265
744,2011-03-23,CA-2011-164749,Bruce Geld,10
745,2011-12-03,CA-2011-164861,Matthew Clasen,26
746,2011-02-21,CA-2011-164903,Steven Roelle,13
747,2011-11-12,CA-2011-164910,Denise Monton,8
748,2011-11-04,CA-2011-164973,Nathan Mautz,4807
749,2011-11-11,CA-2011-165309,Karen Daniels,1639
750,2011-07-09,CA-2011-165379,Brian Moss,25
751,2011-12-27,CA-2011-165393,Nathan Cano,5
752,2011-09-01,CA-2011-165428,Jack Lebron,35
753,2011-12-29,CA-2011-165477,Ricardo Emerson,48
754,2011-02-22,CA-2011-165540,Tamara Manning,9
755,2011-02-16,CA-2011-165568,Barry Franz�sisch,21
756,2011-11-03,CA-2011-165764,Shahid Hopkins,1396
757,2011-04-07,CA-2011-165806,Valerie Mitchum,259
758,2011-06-29,CA-2011-165974,Dan Lawera,33
759,2011-05-31,CA-2011-166051,Jim Karlsson,774
760,2011-05-07,CA-2011-166086,Carol Triggs,1091
761,2011-12-05,CA-2011-166191,David Kendrick,434
762,2011-05-05,CA-2011-166457,Peter Fuller,41
763,2011-08-09,CA-2011-166471,Matthew Grinstein,1310
764,2011-07-11,CA-2011-166555,Jamie Kunitz,165
765,2011-10-29,CA-2011-166590,Noah Childs,78
766,2011-08-20,CA-2011-166716,Craig Reiter,421
767,2011-12-30,CA-2011-166730,Dorothy Dickinson,39
768,2011-09-20,CA-2011-166744,Duane Noonan,587
769,2011-06-20,CA-2011-166863,Sam Craven,1354
770,2011-03-11,CA-2011-166884,Chloris Kastensmidt,19
771,2011-10-04,CA-2011-166891,Chris Cortes,589
772,2011-04-25,CA-2011-166954,Beth Thompson,2061
773,2011-12-27,CA-2011-166961,Cynthia Delaney,107
774,2011-11-14,CA-2011-166989,Robert Marley,81
775,2011-05-13,CA-2011-167164,Alejandro Grove,56
776,2011-01-07,CA-2011-167199,Maria Etezadi,4375
777,2011-11-24,CA-2011-167360,Richard Bierner,112
778,2011-11-27,CA-2011-167486,Jack O'Briant,200
779,2011-04-13,CA-2011-167724,Ben Ferrer,8
780,2011-08-09,CA-2011-167850,Andy Gerbode,194
781,2011-01-21,CA-2011-167927,Xylona Preis,709
782,2011-01-27,CA-2011-167997,Carol Adams,153
783,2011-09-19,CA-2011-168130,Bill Shonely,887
784,2011-07-19,CA-2011-168158,Eugene Moren,6
785,2011-11-01,CA-2011-168305,Paul Lucas,66
786,2011-03-01,CA-2011-168312,Giulietta Weimer,514
787,2011-02-12,CA-2011-168368,Guy Armstrong,535
788,2011-12-26,CA-2011-168473,Tracy Blumstein,192
789,2011-12-12,CA-2011-168494,Nora Preis,4631
790,2011-09-08,CA-2011-168592,Dennis Pardue,76
791,2011-09-21,CA-2011-168823,Matt Abelman,32
792,2011-11-26,CA-2011-168984,Natalie Webber,1123
793,2011-07-26,CA-2011-169019,Luke Foster,2657
794,2011-03-30,CA-2011-169033,Kunst Miller,50
795,2011-03-05,CA-2011-169061,Aimee Bixby,706
796,2011-06-06,CA-2011-169257,Stewart Visinsky,63
797,2011-12-19,CA-2011-169446,Speros Goranitis,372
798,2011-04-19,CA-2011-169460,Nicole Fjeld,76
799,2011-07-27,CA-2011-169642,Barry Blumstein,276
800,2011-12-09,CA-2011-169649,Thomas Seio,29
801,2011-10-20,CA-2011-169684,Fred Hopkins,427
802,2011-08-09,CA-2011-169726,Joseph Holt,2061
803,2011-08-29,CA-2011-169775,Ryan Akin,709
804,2011-04-06,CA-2011-169803,Scott Cohen,687
805,2011-10-21,CA-2011-169852,Sylvia Foulston,36
806,2012-05-14,CA-2012-100146,Claudia Bergmann,1453
807,2012-04-13,CA-2012-100216,Heather Jas,86
808,2012-05-17,CA-2012-100251,Dianna Vittorini,87
809,2012-11-20,CA-2012-100454,Brian Moss,258
810,2012-11-22,CA-2012-100545,Irene Maddox,12
811,2012-09-25,CA-2012-100573,Anne McFarland,17
812,2012-11-02,CA-2012-100657,Scot Wooten,110
813,2012-12-19,CA-2012-100685,Suzanne McNair,128
814,2012-09-15,CA-2012-100734,Ann Chong,151
815,2012-05-16,CA-2012-100769,Tracy Hopkins,256
816,2012-05-31,CA-2012-100818,Janet Molinari,235
817,2012-04-06,CA-2012-100888,Mark Hamilton,48
818,2012-04-09,CA-2012-101000,Ivan Gibson,370
819,2012-02-09,CA-2012-101007,Michael Stewart,21
820,2012-12-05,CA-2012-101091,Scot Wooten,74
821,2012-02-10,CA-2012-101126,Nona Balk,77
822,2012-09-18,CA-2012-101154,Charlotte Melton,444
823,2012-08-27,CA-2012-101707,Philip Fox,150
824,2012-06-09,CA-2012-101868,Max Jones,175
825,2012-12-27,CA-2012-101889,David Bremer,1569
826,2012-11-27,CA-2012-101910,Carlos Daly,284
827,2012-09-04,CA-2012-101924,Ken Black,10
828,2012-09-12,CA-2012-102015,Tamara Manning,193
829,2012-09-21,CA-2012-102036,Chad Sievert,200
830,2012-09-22,CA-2012-102260,Sanjit Jacobs,764
831,2012-10-12,CA-2012-102281,Mark Packer,1669
832,2012-02-29,CA-2012-102316,Dave Hallsten,201
833,2012-08-24,CA-2012-102491,Katrina Willman,3748
834,2012-09-15,CA-2012-102582,Natalie Webber,1919
835,2012-04-18,CA-2012-102722,Kelly Williams,107
836,2012-11-21,CA-2012-102778,John Huston,18
837,2012-05-21,CA-2012-102806,Henry Goldwyn,25
838,2012-11-07,CA-2012-102848,Karen Bern,191
839,2012-04-05,CA-2012-102855,Jennifer Ferguson,264
840,2012-09-07,CA-2012-102876,Lisa Ryan,806
841,2012-09-27,CA-2012-103072,Helen Wasserman,42
842,2012-02-03,CA-2012-103093,Frank Olsen,75
843,2012-07-24,CA-2012-103135,Shirley Schmidt,526
844,2012-05-30,CA-2012-103177,Edward Nazzal,529
845,2012-12-08,CA-2012-103205,Joel Jenkins,120
846,2012-04-30,CA-2012-103716,Ken Black,54
847,2012-12-01,CA-2012-103723,Beth Thompson,14
848,2012-06-28,CA-2012-103772,Mark Packer,260
849,2012-03-26,CA-2012-103793,Benjamin Venier,74
850,2012-09-24,CA-2012-103835,Shaun Chance,1173
851,2012-12-27,CA-2012-103870,Sung Pak,284
852,2012-09-25,CA-2012-103933,Dan Reichenbach,900
853,2012-08-09,CA-2012-103954,Hallie Redmond,687
854,2012-11-05,CA-2012-103961,Nathan Gelder,20
855,2012-02-06,CA-2012-104038,Lori Olson,177
856,2012-03-01,CA-2012-104052,Tracy Poddar,96
857,2012-06-13,CA-2012-104059,Frank Carlisle,3
858,2012-06-12,CA-2012-104115,Jonathan Howell,56
859,2012-02-27,CA-2012-104129,Erin Smith,600
860,2012-01-04,CA-2012-104241,Andrew Gjertsen,192
861,2012-05-29,CA-2012-104297,Chad Cunningham,85
862,2012-12-11,CA-2012-104346,Irene Maddox,730
863,2012-05-01,CA-2012-104486,Patrick O'Brill,85
864,2012-10-02,CA-2012-104493,Ed Braxton,58
865,2012-01-02,CA-2012-104514,Claudia Bergmann,115
866,2012-09-01,CA-2012-104626,Daniel Raglin,1388
867,2012-03-30,CA-2012-104871,Daniel Raglin,367
868,2012-06-13,CA-2012-104941,Dave Hallsten,976
869,2012-11-13,CA-2012-104948,Keith Herrera,723
870,2012-09-15,CA-2012-105102,Brendan Murry,139
871,2012-09-05,CA-2012-105158,Sung Pak,43
872,2012-11-01,CA-2012-105221,Valerie Mitchum,39
873,2012-11-06,CA-2012-105312,Meg Tillman,11
874,2012-11-24,CA-2012-105347,Darren Powers,384
875,2012-03-29,CA-2012-105361,Chad McGuire,18
876,2012-09-24,CA-2012-105508,Jamie Frazer,40
877,2012-11-07,CA-2012-105571,Christine Phan,1362
878,2012-09-07,CA-2012-105599,Marc Crier,41
879,2012-10-18,CA-2012-105613,Kristina Nunn,101
880,2012-03-08,CA-2012-105627,Dana Kaydos,2532
881,2012-11-08,CA-2012-105634,Helen Abelman,12
882,2012-11-21,CA-2012-105690,Carol Adams,698
883,2012-02-18,CA-2012-105725,Guy Thornton,97
884,2012-10-25,CA-2012-105844,Jennifer Ferguson,79
885,2012-03-02,CA-2012-105970,Pete Armstrong,112
886,2012-06-23,CA-2012-106187,Randy Ferguson,268
887,2012-12-10,CA-2012-106208,Julia West,53
888,2012-04-16,CA-2012-106215,Brad Norvell,13
889,2012-04-13,CA-2012-106257,Eugene Barchas,721
890,2012-09-25,CA-2012-106320,Emily Burns,1045
891,2012-12-11,CA-2012-106362,Lena Creighton,10
892,2012-03-20,CA-2012-106565,Bart Watters,52
893,2012-09-28,CA-2012-106978,Zuschuss Carroll,18
894,2012-07-10,CA-2012-107020,Mike Vittorini,40
895,2012-11-21,CA-2012-107083,Brenda Bowman,40
896,2012-12-18,CA-2012-107468,Michael Kennedy,7
897,2012-04-21,CA-2012-107678,Juliana Krohn,893
898,2012-11-30,CA-2012-107685,John Murray,107
899,2012-03-08,CA-2012-107741,Fred Chung,3
900,2012-08-28,CA-2012-107902,Suzanne McNair,470
901,2012-05-03,CA-2012-107937,Julia Barnett,666
902,2012-11-01,CA-2012-108119,MaryBeth Skach,302
903,2012-11-08,CA-2012-108259,Noel Staavos,81
904,2012-08-29,CA-2012-108532,Chad Cunningham,247
905,2012-01-05,CA-2012-108588,Brooke Gillingham,90
906,2012-07-06,CA-2012-108665,Kalyca Meade,896
907,2012-09-10,CA-2012-108672,Frank Atkinson,107
908,2012-03-05,CA-2012-109001,Katherine Nockton,479
909,2012-12-19,CA-2012-109113,Eileen Kiefer,25
910,2012-04-20,CA-2012-109169,Olvera Toch,181
911,2012-10-23,CA-2012-109190,Craig Carroll,547
912,2012-12-31,CA-2012-109197,Jas O'Carroll,488
913,2012-11-21,CA-2012-109337,Denise Leinenbach,508
914,2012-11-08,CA-2012-109386,Rob Haberlin,751
915,2012-12-31,CA-2012-109470,Karen Carlisle,596
916,2012-03-05,CA-2012-109512,Luke Foster,976
917,2012-09-18,CA-2012-109575,Ken Heidel,2504
918,2012-01-26,CA-2012-109603,Elizabeth Moffitt,183
919,2012-12-15,CA-2012-109638,Joseph Holt,1055
920,2012-05-25,CA-2012-109708,Craig Yedwab,467
921,2012-10-10,CA-2012-109736,Denny Joy,45
922,2012-10-25,CA-2012-109862,Heather Kirkland,450
923,2012-05-08,CA-2012-109939,Allen Armold,5
924,2012-11-29,CA-2012-110016,Bill Tyler,1127
925,2012-12-03,CA-2012-110093,Alejandro Ballentine,53
926,2012-12-04,CA-2012-110247,Ritsa Hightower,8
927,2012-10-29,CA-2012-110289,Nona Balk,244
928,2012-12-01,CA-2012-110324,Matt Abelman,42
929,2012-03-09,CA-2012-110345,Toby Gnade,5
930,2012-03-02,CA-2012-110457,Dave Kipp,788
931,2012-05-04,CA-2012-110548,Anna H�berlin,946
932,2012-03-17,CA-2012-110632,Harold Ryan,49
933,2012-04-04,CA-2012-110667,Nicole Fjeld,211
934,2012-09-07,CA-2012-110744,Helen Andreada,672
935,2012-10-16,CA-2012-110765,Michael Paige,825
936,2012-12-05,CA-2012-110814,Brian Derr,420
937,2012-11-17,CA-2012-110863,Anna Andreadi,1971
938,2012-12-12,CA-2012-110870,Karen Daniels,326
939,2012-10-23,CA-2012-110877,Joe Elijah,187
940,2012-11-20,CA-2012-110891,Phillina Ober,344
941,2012-06-09,CA-2012-110947,Anthony Garverick,113
942,2012-07-31,CA-2012-111017,Steve Chapman,53
943,2012-12-01,CA-2012-111038,Lindsay Castell,2677
944,2012-12-26,CA-2012-111073,Mick Crebagga,52
945,2012-07-09,CA-2012-111094,Claudia Bergmann,130
